Tiempo,Acetona %w,Etanol %w,Butanol %w,Reflujo,Flujo de salida lateral,Carga térmica
2648.4,0.987064,0.97737,0.989413,8.68293,0.475691,37921.7
2648.8,0.987068,0.977293,0.989416,8.65168,0.479473,37795.3
2649.2,0.987072,0.977212,0.98942,8.6193,0.481772,37667.3
2649.6,0.987077,0.977131,0.989424,8.58599,0.482568,37539
2650,0.987081,0.977049,0.989428,8.55199,0.481851,37410.7
2650.4,0.987086,0.976966,0.989431,8.51753,0.47962,37282.9
2650.8,0.98709,0.976884,0.989433,8.48289,0.475885,37157.5
2651.2,0.987095,0.976801,0.989432,8.44823,0.470666,37034.8
2651.6,0.987099,0.976719,0.989431,8.41366,0.463992,36915.6
2652,0.987099,0.976636,0.98943,8.3796,0.455903,36800.7
2652.4,0.9871,0.976554,0.989429,8.34618,0.446448,36690.7
2652.8,0.9871,0.976471,0.989428,8.31361,0.435684,36586.1
2653.2,0.9871,0.976396,0.989428,8.28206,0.423681,36487.9
2653.6,0.987101,0.976324,0.989426,8.25169,0.410511,36396.5
2654,0.987101,0.976256,0.989422,8.22275,0.39626,36312.3
2654.4,0.987101,0.976193,0.989419,8.19536,0.381017,36235.8
2654.8,0.987098,0.976134,0.989416,8.16966,0.364879,36167.4
2655.2,0.987096,0.976081,0.989412,8.14579,0.347949,36107.4
2655.6,0.987093,0.976033,0.989409,8.12388,0.330334,36056.1
2656,0.987091,0.97599,0.989406,8.10402,0.312146,36013.7
2656.4,0.987088,0.975955,0.989402,8.08632,0.2935,35980.3
2656.8,0.987086,0.975923,0.989399,8.07085,0.274515,35956.2
2657.2,0.987083,0.975902,0.989395,8.05769,0.255309,35941.2
2657.6,0.987079,0.975884,0.989392,8.04689,0.236002,35935.5
2658,0.987075,0.975875,0.989388,8.0385,0.216714,35939
2658.4,0.98707,0.975872,0.989384,8.03254,0.197565,35951.6
2658.8,0.987066,0.975875,0.98938,8.02903,0.178673,35973.1
2659.2,0.987061,0.975886,0.989377,8.02798,0.160151,36003.5
2659.6,0.987057,0.975901,0.989373,8.02938,0.142114,36042.5
2660,0.987052,0.975926,0.989369,8.03323,0.124668,36089.8
2660.4,0.987048,0.975954,0.989365,8.03949,0.107918,36145.3
2660.8,0.987043,0.97599,0.989362,8.04812,0.0919638,36208.4
2661.2,0.987039,0.976031,0.989358,8.05908,0.0768981,36279
2661.6,0.987034,0.976078,0.989354,8.07231,0.0628088,36356.6
2662,0.98703,0.976129,0.98935,8.08775,0.0497772,36440.9
2662.4,0.987026,0.976185,0.989347,8.10531,0.0378778,36531.3
2662.8,0.987022,0.976246,0.989343,8.12491,0.0271779,36627.4
2663.2,0.987018,0.976311,0.989339,8.14645,0.0177375,36728.7
2663.6,0.987013,0.976379,0.989335,8.16982,0.00960898,36834.8
2664,0.987009,0.976452,0.989332,8.19491,0.00283677,36945
2664.4,0.987005,0.976525,0.989328,8.22158,5.56E-05,37058.3
2664.8,0.987001,0.976601,0.989324,8.2496,2.67E-05,37172.2
2665.2,0.986997,0.976679,0.989321,8.27876,1.55E-05,37286.9
2665.6,0.986993,0.976757,0.989318,8.30892,1.18E-05,37402.4
2666,0.986989,0.976835,0.989318,8.33999,1.22E-05,37518.9
2666.4,0.986985,0.976913,0.989318,8.37186,1.59E-05,37636.7
2666.8,0.986981,0.97699,0.989317,8.40443,9.59E-04,37755.9
2667.2,0.986979,0.977068,0.989317,8.43754,0.00530633,37875.1
2667.6,0.986978,0.977145,0.989316,8.47087,0.0110388,37993.3
2668,0.986976,0.977222,0.989316,8.50424,0.018123,38109.8
2668.4,0.986975,0.977299,0.989315,8.53752,0.0265163,38223.4
2668.8,0.986973,0.977376,0.989315,8.57038,0.0361663,38333.2
2669.2,0.986972,0.977447,0.989314,8.60261,0.0470126,38438.5
2669.6,0.98697,0.977516,0.989317,8.63404,0.0589872,38538.5
2670,0.986969,0.977583,0.989319,8.6645,0.0720159,38632.6
2670.4,0.986971,0.977643,0.989321,8.69381,0.0860194,38720.1
2670.8,0.986972,0.977703,0.989324,8.72182,0.100914,38800.5
2671.2,0.986973,0.977753,0.989326,8.74836,0.116611,38873.2
2671.6,0.986975,0.977804,0.989329,8.77329,0.133021,38937.9
2672,0.986976,0.977845,0.989331,8.79644,0.150048,38994.2
2672.4,0.986977,0.977885,0.989334,8.81768,0.167596,39041.8
2672.8,0.986979,0.977915,0.989339,8.83687,0.185565,39080.2
2673.2,0.986983,0.977945,0.989343,8.85386,0.203855,39109.3
2673.6,0.986986,0.977965,0.989348,8.86853,0.222361,39128.9
2674,0.98699,0.977982,0.989352,8.88077,0.24098,39138.7
2674.4,0.986994,0.977991,0.989357,8.89046,0.259606,39138.7
2674.8,0.986998,0.977995,0.989361,8.89751,0.278132,39128.7
2675.2,0.987002,0.977994,0.989365,8.90186,0.29645,39108.8
2675.6,0.987006,0.977985,0.98937,8.90343,0.314455,39079
2676,0.98701,0.977973,0.989374,8.90221,0.33204,39039.3
2676.4,0.987014,0.977951,0.989379,8.89816,0.3491,38990
2676.8,0.987019,0.977926,0.989383,8.8913,0.365531,38931.4
2677.2,0.987023,0.977893,0.989387,8.88167,0.381234,38863.6
2677.6,0.987028,0.977856,0.989391,8.86931,0.396111,38787.2
2678,0.987032,0.977813,0.989395,8.8543,0.410068,38702.6
2678.4,0.987036,0.977764,0.989399,8.83674,0.423016,38610.4
2678.8,0.987041,0.977711,0.989403,8.81674,0.434871,38511
2679.2,0.987045,0.977653,0.989407,8.79445,0.445556,38405.1
2679.6,0.98705,0.97759,0.989411,8.77002,0.454999,38293.6
2680,0.987054,0.977522,0.989415,8.74362,0.463135,38177.2
2680.4,0.987059,0.977451,0.989419,8.71544,0.469909,38056.7
2680.8,0.987063,0.977378,0.989423,8.68564,0.475272,37932.9
2681.2,0.987068,0.977299,0.989426,8.6545,0.479184,37806.6
2681.6,0.987072,0.97722,0.989427,8.62221,0.481616,37678.7
2682,0.987077,0.977138,0.989428,8.58898,0.482547,37550.1
2682.4,0.987081,0.977054,0.989429,8.55504,0.481964,37421.7
2682.8,0.987086,0.97697,0.98943,8.52063,0.479868,37294.1
2683.2,0.98709,0.976886,0.989431,8.48594,0.476266,37168.5
2683.6,0.987095,0.976802,0.989433,8.45125,0.471179,37045.5
2684,0.987099,0.976719,0.989433,8.41671,0.464633,36925.9
2684.4,0.987099,0.976638,0.989431,8.3826,0.456669,36810.6
2684.8,0.9871,0.976557,0.98943,8.34911,0.447333,36700.1
2685.2,0.9871,0.976476,0.989428,8.31644,0.436685,36595.2
2685.6,0.9871,0.976403,0.989426,8.2848,0.424789,36496.4
2686,0.987101,0.97633,0.989424,8.25435,0.411721,36404.4
2686.4,0.987101,0.976262,0.989423,8.22528,0.397563,36319.5
2686.8,0.987101,0.976198,0.989421,8.19774,0.382405,36242.3
2687.2,0.987098,0.976139,0.989417,8.17189,0.366344,36173.2
2687.6,0.987096,0.976085,0.989413,8.14785,0.349481,36112.5
2688,0.987093,0.976037,0.989409,8.12576,0.331923,36060.4
2688.4,0.987091,0.975993,0.989405,8.10572,0.313783,36017.2
2688.8,0.987088,0.975958,0.989402,8.08782,0.295174,35983
2689.2,0.987086,0.975925,0.989398,8.07216,0.276215,35958
2689.6,0.987084,0.975904,0.989394,8.05879,0.257025,35942.2
2690,0.98708,0.975886,0.98939,8.04778,0.237724,35935.7
2690.4,0.987075,0.975876,0.989386,8.03917,0.218429,35938.4
2690.8,0.987071,0.975872,0.989382,8.03299,0.199264,35950.2
2691.2,0.987066,0.975874,0.989378,8.02926,0.180345,35970.9
2691.6,0.987062,0.975885,0.989374,8.02799,0.161787,36000.5
2692,0.987057,0.975899,0.98937,8.02918,0.143703,36038.8
2692.4,0.987053,0.975924,0.989367,8.03281,0.126201,36085.4
2692.8,0.987048,0.975951,0.989363,8.03885,0.109386,36140.1
2693.2,0.987044,0.975987,0.989359,8.04727,0.0933574,36202.6
2693.6,0.987039,0.976027,0.989355,8.05803,0.0782096,36272.5
2694,0.987035,0.976073,0.989351,8.07106,0.0640306,36349.5
2694.4,0.987031,0.976124,0.989347,8.0863,0.0509023,36433.1
2694.8,0.987026,0.97618,0.989343,8.10368,0.0388998,36523.2
2695.2,0.987022,0.976241,0.989339,8.1231,0.028091,36618.8
2695.6,0.987018,0.976306,0.989336,8.14447,0.0185366,36719.7
2696,0.987014,0.976372,0.989332,8.16768,0.0102897,36825.3
2696.4,0.98701,0.976445,0.989328,8.19262,0.00339541,36935.2
2696.8,0.987006,0.976518,0.989324,8.21916,5.97E-05,37048.2
2697.2,0.987002,0.976595,0.989322,8.24706,2.84E-05,37162
2697.6,0.986997,0.976672,0.989321,8.27613,1.61E-05,37276.7
2698,0.986993,0.97675,0.98932,8.3062,1.19E-05,37392.1
2698.4,0.986989,0.976828,0.989319,8.33719,1.20E-05,37508.5
2698.8,0.986985,0.976906,0.989317,8.369,1.54E-05,37626.1
2699.2,0.986981,0.976983,0.989316,8.40151,6.43E-04,37745.3
2699.6,0.986979,0.977061,0.989315,8.43459,0.00486545,37864.5
2700,0.986978,0.977138,0.989314,8.46794,0.0104761,37982.9
2700.4,0.986976,0.977215,0.989313,8.50132,0.0174418,38099.5
2700.8,0.986975,0.977292,0.989314,8.53458,0.0257206,38213.3
2701.2,0.986973,0.977369,0.989315,8.56746,0.0352612,38323.5
2701.6,0.986972,0.977441,0.989317,8.59974,0.0460037,38429.2
2702,0.98697,0.97751,0.989318,8.63125,0.0578808,38529.7
2702.4,0.986969,0.977577,0.989319,8.6618,0.0708188,38624.5
2702.8,0.986971,0.977637,0.98932,8.69121,0.0847389,38712.6
2703.2,0.986972,0.977698,0.989322,8.71938,0.0995575,38793.6
2703.6,0.986973,0.977749,0.989325,8.74606,0.115187,38867.1
2704,0.986975,0.9778,0.989328,8.77114,0.131537,38932.5
2704.4,0.986976,0.977841,0.989332,8.79446,0.148513,38989.6
2704.8,0.986977,0.977882,0.989336,8.81588,0.166018,39037.9
2705.2,0.986978,0.977913,0.98934,8.83525,0.183954,39077.2
2705.6,0.986982,0.977943,0.989343,8.85244,0.202219,39107.1
2706,0.986986,0.977963,0.989347,8.86733,0.220711,39127.5
2706.4,0.98699,0.97798,0.989351,8.87978,0.239324,39138.3
2706.8,0.986994,0.97799,0.989354,8.8897,0.257953,39139.1
2707.2,0.986998,0.977995,0.989358,8.89699,0.276492,39130
2707.6,0.987002,0.977994,0.989362,8.90158,0.294833,39111
2708,0.987005,0.977985,0.989366,8.9034,0.31287,39082
2708.4,0.987009,0.977974,0.98937,8.90243,0.330497,39043.2
2708.8,0.987014,0.977953,0.989374,8.89863,0.347607,38994.8
2709.2,0.987018,0.977928,0.989378,8.89202,0.364099,38937
2709.6,0.987023,0.977897,0.989382,8.88263,0.37987,38870
2710,0.987027,0.977859,0.989386,8.87051,0.394824,38794.4
2710.4,0.987031,0.977817,0.98939,8.85573,0.408866,38710.5
2710.8,0.987036,0.977769,0.989395,8.83839,0.421907,38618.8
2711.2,0.98704,0.977716,0.989399,8.81861,0.433863,38520.1
2711.6,0.987045,0.977658,0.989403,8.79652,0.444655,38414.7
2712,0.987049,0.977595,0.989407,8.77227,0.45421,38303.7
2712.4,0.987054,0.977529,0.989411,8.74604,0.462465,38187.8
2712.8,0.987058,0.977457,0.989415,8.71801,0.469362,38067.6
2713.2,0.987063,0.977384,0.989419,8.68838,0.474852,37944
2713.6,0.987067,0.977306,0.989423,8.65735,0.478895,37817.8
2714,0.987072,0.977227,0.989427,8.62515,0.481459,37690
2714.4,0.987076,0.977146,0.98943,8.59199,0.482524,37561.6
2714.8,0.98708,0.977062,0.98943,8.5581,0.482076,37433.1
2715.2,0.987085,0.976978,0.98943,8.52369,0.480114,37305.4
2715.6,0.987089,0.976894,0.989431,8.48905,0.476645,37179.5
2716,0.987094,0.976809,0.989431,8.45438,0.471689,37056.3
2716.4,0.987098,0.976727,0.989431,8.41979,0.465271,36936.4
2716.8,0.9871,0.976646,0.989432,8.38561,0.457431,36820.7
2717.2,0.9871,0.976564,0.989431,8.35205,0.448216,36709.7
2717.6,0.9871,0.976484,0.989429,8.31931,0.437681,36604.3
2718,0.9871,0.97641,0.989427,8.28756,0.425893,36504.9
2718.4,0.987101,0.976336,0.989424,8.257,0.412926,36412.3
2718.8,0.987101,0.976268,0.989422,8.2278,0.398862,36326.8
2719.2,0.987101,0.976203,0.989419,8.20012,0.383789,36248.9
2719.6,0.987099,0.976145,0.989417,8.17412,0.367804,36179
2720,0.987096,0.976089,0.989414,8.14991,0.351008,36117.5
2720.4,0.987094,0.976041,0.989411,8.12764,0.333508,36064.6
2720.8,0.987091,0.975996,0.989407,8.10742,0.315415,36020.6
2721.2,0.987089,0.975961,0.989403,8.08933,0.296843,35985.7
2721.6,0.987086,0.975929,0.989398,8.07346,0.27791,35959.9
2722,0.987084,0.975906,0.989394,8.05989,0.258736,35943.3
2722.4,0.98708,0.975888,0.98939,8.04866,0.239439,35935.9
2722.8,0.987076,0.975876,0.989386,8.03984,0.22014,35937.8
2723.2,0.987071,0.975873,0.989381,8.03344,0.200959,35948.7
2723.6,0.987067,0.975873,0.989377,8.02949,0.182013,35968.7
2724,0.987062,0.975884,0.989373,8.02801,0.163419,35997.6
2724.4,0.987058,0.975898,0.989369,8.02898,0.145288,36035
2724.8,0.987053,0.975921,0.989364,8.03239,0.12773,36080.9
2725.2,0.987049,0.975949,0.98936,8.03822,0.11085,36134.9
2725.6,0.987044,0.975983,0.989356,8.04643,0.094748,36196.7
2726,0.98704,0.976024,0.989352,8.05698,0.0795184,36266
2726.4,0.987035,0.976068,0.989349,8.06982,0.06525,36342.4
2726.8,0.987031,0.97612,0.989346,8.08486,0.0520253,36425.5
2727.2,0.987027,0.976174,0.989342,8.10205,0.0399199,36515
2727.6,0.987022,0.976236,0.989339,8.12129,0.0290026,36610.1
2728,0.987018,0.976299,0.989336,8.14249,0.0193346,36710.5
2728.4,0.987014,0.976367,0.989332,8.16555,0.0109696,36815.8
2728.8,0.98701,0.976439,0.989329,8.19034,0.00395355,36925.3
2729.2,0.987006,0.976511,0.989326,8.21674,6.41E-05,37038
2729.6,0.987002,0.976588,0.989323,8.24454,3.01E-05,37151.8
2730,0.986998,0.976665,0.98932,8.2735,1.68E-05,37266.5
2730.4,0.986994,0.976743,0.989319,8.3035,1.21E-05,37381.8
2730.8,0.98699,0.97682,0.989319,8.33441,1.18E-05,37498.1
2731.2,0.986986,0.976897,0.989318,8.36614,1.50E-05,37615.6
2731.6,0.986981,0.976975,0.989317,8.39859,3.36E-04,37734.7
2732,0.986979,0.977052,0.989316,8.43163,0.0044339,37853.9
2732.4,0.986978,0.977128,0.989316,8.46496,0.00992253,37972.4
2732.8,0.986976,0.977205,0.989315,8.49835,0.0167693,38089.3
2733.2,0.986975,0.977282,0.989314,8.53164,0.0249334,38203.4
2733.6,0.986973,0.977359,0.989314,8.56456,0.0343642,38314
2734,0.986972,0.977436,0.989315,8.5969,0.0450025,38420.2
2734.4,0.98697,0.977503,0.989317,8.62848,0.0567816,38521.2
2734.8,0.986969,0.97757,0.989319,8.65912,0.0696285,38616.3
2735.2,0.986971,0.977633,0.989321,8.68865,0.0834646,38705
2735.6,0.986972,0.97769,0.989323,8.71694,0.0982069,38786.7
2736,0.986973,0.977746,0.989325,8.74375,0.113768,38860.8
2736.4,0.986974,0.977793,0.989327,8.76898,0.130058,38927
2736.8,0.986976,0.977839,0.98933,8.79246,0.146982,38984.8
2737.2,0.986977,0.977876,0.989334,8.81405,0.164444,39034
2737.6,0.986978,0.977911,0.989339,8.83361,0.182346,39074
2738,0.986982,0.977938,0.989343,8.85101,0.200586,39104.8
2738.4,0.986986,0.977962,0.989347,8.8661,0.219061,39126.1
2738.8,0.98699,0.977978,0.989351,8.87878,0.237669,39137.7
2739.2,0.986993,0.977989,0.989356,8.88893,0.2563,39139.4
2739.6,0.986997,0.977995,0.98936,8.89645,0.274851,39131.2
2740,0.987001,0.977993,0.989364,8.90128,0.293214,39113.1
2740.4,0.987005,0.977989,0.989368,8.90335,0.311283,39085
2740.8,0.987009,0.977974,0.989373,8.90263,0.32895,39047.1
2741.2,0.987013,0.977956,0.989377,8.89908,0.34611,38999.5
2741.6,0.987018,0.97793,0.989381,8.89272,0.362661,38942.5
2742,0.987022,0.9779,0.989385,8.88358,0.3785,38876.3
2742.4,0.987027,0.977864,0.989389,8.8717,0.393531,38801.4
2742.8,0.987031,0.97782,0.989393,8.85715,0.407658,38718.2
2743.2,0.987036,0.977774,0.989397,8.84004,0.420791,38627.3
2743.6,0.98704,0.97772,0.989401,8.82046,0.432847,38529.1
2744,0.987044,0.977664,0.989405,8.79857,0.443745,38424.5
2744.4,0.987049,0.9776,0.98941,8.77451,0.453413,38314
2744.8,0.987053,0.977535,0.989414,8.74845,0.461786,38198.4
2745.2,0.987058,0.977464,0.989418,8.72057,0.468805,38078.5
2745.6,0.987062,0.97739,0.989422,8.69107,0.474422,37955.2
2746,0.987067,0.977315,0.989426,8.66016,0.478595,37829.1
2746.4,0.987071,0.977233,0.989427,8.62805,0.481292,37701.5
2746.8,0.987076,0.977152,0.989428,8.59497,0.48249,37572.9
2747.2,0.98708,0.97707,0.989429,8.56113,0.482177,37444.5
2747.6,0.987085,0.976988,0.98943,8.52675,0.480349,37316.8
2748,0.987089,0.976905,0.989431,8.49214,0.477014,37190.7
2748.4,0.987094,0.976822,0.989432,8.45748,0.472188,37067.2
2748.8,0.987098,0.976739,0.989433,8.42282,0.465899,36947
2749.2,0.987099,0.976656,0.989432,8.38864,0.458184,36830.9
2749.6,0.9871,0.976573,0.98943,8.35503,0.449088,36719.5
2750,0.9871,0.97649,0.989428,8.32221,0.438669,36613.4
2750.4,0.9871,0.976416,0.989426,8.29038,0.426989,36513.5
2750.8,0.987101,0.976343,0.989425,8.25967,0.414124,36420.2
2751.2,0.987101,0.976274,0.989423,8.23034,0.400154,36334.1
2751.6,0.987101,0.976209,0.989421,8.20252,0.385167,36255.5
2752,0.987099,0.976149,0.989418,8.17636,0.369258,36184.9
2752.4,0.987096,0.976095,0.989414,8.15199,0.35253,36122.6
2752.8,0.987094,0.976045,0.98941,8.12954,0.335088,36069
2753.2,0.987091,0.976001,0.989406,8.10913,0.317043,36024.2
2753.6,0.987089,0.975964,0.989402,8.09084,0.298509,35988.4
2754,0.987086,0.97593,0.989398,8.07478,0.279604,35961.8
2754.4,0.987084,0.975908,0.989394,8.061,0.260446,35944.4
2754.8,0.987081,0.975888,0.98939,8.04956,0.241155,35936.2
2755.2,0.987076,0.975877,0.989387,8.04052,0.221852,35937.2
2755.6,0.987072,0.975873,0.989383,8.03391,0.202656,35947.4
2756,0.987067,0.975873,0.989379,8.02975,0.183684,35966.6
2756.4,0.987062,0.975883,0.989375,8.02804,0.165054,35994.6
2756.8,0.987058,0.975896,0.989371,8.02879,0.146877,36031.4
2757.2,0.987053,0.975919,0.989367,8.03199,0.129264,36076.5
2757.6,0.987049,0.975946,0.989363,8.0376,0.11232,36129.8
2758,0.987044,0.97598,0.989359,8.04561,0.0961449,36190.9
2758.4,0.98704,0.97602,0.989356,8.05595,0.0808341,36259.5
2758.8,0.987035,0.976065,0.989352,8.06859,0.0664769,36335.3
2759.2,0.987031,0.976115,0.989348,8.08344,0.0531563,36417.8
2759.6,0.987027,0.97617,0.989344,8.10044,0.0409486,36506.8
2760,0.987023,0.97623,0.98934,8.1195,0.0299231,36601.4
2760.4,0.987019,0.976294,0.989336,8.14053,0.0201418,36701.4
2760.8,0.987015,0.97636,0.989333,8.16343,0.0116591,36806.3
2761.2,0.98701,0.976432,0.989329,8.18807,0.00452158,36915.4
2761.6,0.987006,0.976505,0.989325,8.21433,5.28E-05,37028
2762,0.987002,0.976581,0.989322,8.24205,3.21E-05,37141.6
2762.4,0.986998,0.976659,0.989321,8.27092,1.75E-05,37256.2
2762.8,0.986994,0.976736,0.98932,8.30082,1.23E-05,37371.4
2763.2,0.98699,0.976814,0.989319,8.33165,1.17E-05,37487.7
2763.6,0.986986,0.976891,0.989318,8.36331,1.46E-05,37605.2
2764,0.986982,0.976969,0.989317,8.3957,1.31E-04,37724.1
2764.4,0.98698,0.977046,0.989315,8.42866,0.0040136,37843.4
2764.8,0.986978,0.977123,0.989314,8.46198,0.00937989,37961.9
2765.2,0.986977,0.9772,0.989313,8.49534,0.0161075,38079
2765.6,0.986975,0.977277,0.989314,8.52871,0.0241564,38193.4
2766,0.986974,0.977354,0.989315,8.56165,0.0334769,38304.3
2766.4,0.986972,0.977429,0.989316,8.59406,0.0440105,38410.9
2766.8,0.986971,0.977497,0.989318,8.62571,0.0556911,38512.4
2767.2,0.986969,0.977565,0.989319,8.65644,0.0684461,38608.1
2767.6,0.98697,0.977627,0.98932,8.68607,0.0821976,38697.4
2768,0.986972,0.977686,0.989322,8.71449,0.0968627,38779.7
2768.4,0.986973,0.97774,0.989324,8.74143,0.112355,38854.6
2768.8,0.986974,0.97779,0.989328,8.7668,0.128583,38921.5
2769.2,0.986976,0.977834,0.989331,8.79045,0.145455,38980.1
2769.6,0.986977,0.977874,0.989335,8.81221,0.162873,39030
2770,0.986978,0.977908,0.989339,8.83196,0.18074,39070.9
2770.4,0.986981,0.977936,0.989343,8.84955,0.198954,39102.5
2770.8,0.986985,0.97796,0.989346,8.86485,0.217413,39124.6
2771.2,0.986989,0.977978,0.98935,8.87775,0.236013,39137.1
2771.6,0.986993,0.977988,0.989354,8.88813,0.254646,39139.7
2772,0.986997,0.977996,0.989358,8.89589,0.273209,39132.4
2772.4,0.987001,0.977994,0.989362,8.90096,0.291593,39115.1
2772.8,0.987005,0.977988,0.989366,8.90328,0.309692,39087.9
2773.2,0.987009,0.977975,0.98937,8.9028,0.327399,39050.8
2773.6,0.987013,0.977957,0.989374,8.89951,0.344608,39004.1
2774,0.987017,0.977933,0.989378,8.8934,0.361217,38947.9
2774.4,0.987022,0.977902,0.989382,8.8845,0.377124,38882.6
2774.8,0.987026,0.977868,0.989386,8.87286,0.39223,38808.4
2775.2,0.987031,0.977824,0.98939,8.85855,0.406441,38726
2775.6,0.987035,0.97778,0.989394,8.84166,0.419666,38635.7
2776,0.98704,0.977725,0.989398,8.8223,0.43182,38538.1
2776.4,0.987044,0.97767,0.989402,8.8006,0.442824,38434
2776.8,0.987049,0.977606,0.989406,8.77673,0.452605,38324
2777.2,0.987053,0.977542,0.98941,8.75084,0.461095,38208.8
2777.6,0.987058,0.97747,0.989414,8.72311,0.468237,38089.3
2778,0.987062,0.977398,0.989418,8.69375,0.47398,37966.2
2778.4,0.987067,0.97732,0.989422,8.66296,0.478283,37840.4
2778.8,0.987071,0.977241,0.989426,8.63095,0.481112,37712.9
2779.2,0.987076,0.977161,0.98943,8.59794,0.482444,37584.4
2779.6,0.98708,0.97708,0.98943,8.56414,0.482276,37455.9
2780,0.987084,0.976998,0.98943,8.5298,0.480585,37327.6
2780.4,0.987089,0.976916,0.989431,8.49518,0.477383,37201.6
2780.8,0.987093,0.976835,0.989431,8.46051,0.472685,37077.8
2781.2,0.987098,0.976753,0.989431,8.42584,0.466522,36957.3
2781.6,0.987099,0.976671,0.989432,8.39162,0.45893,36840.7
2782,0.9871,0.97659,0.989432,8.35796,0.449953,36728.9
2782.4,0.9871,0.976508,0.989429,8.32507,0.439647,36622.5
2782.8,0.9871,0.976427,0.989427,8.29314,0.428076,36522
2783.2,0.987101,0.976348,0.989425,8.26233,0.415312,36428.2
2783.6,0.987101,0.976281,0.989422,8.23288,0.401436,36341.4
2784,0.987101,0.976213,0.98942,8.20492,0.386535,36262.1
2784.4,0.987099,0.976155,0.989418,8.17861,0.370705,36190.8
2784.8,0.987096,0.976097,0.989415,8.15408,0.354045,36127.8
2785.2,0.987094,0.976049,0.989412,8.13146,0.336662,36073.4
2785.6,0.987092,0.976004,0.989407,8.11086,0.318666,36027.8
2786,0.987089,0.975967,0.989403,8.09238,0.300171,35991.2
2786.4,0.987087,0.975935,0.989399,8.07611,0.281294,35963.8
2786.8,0.987084,0.975909,0.989395,8.06213,0.262154,35945.6
2787.2,0.987081,0.975891,0.98939,8.05048,0.242869,35936.6
2787.6,0.987076,0.975876,0.989386,8.04123,0.223563,35936.8
2788,0.987072,0.975873,0.989382,8.03439,0.204352,35946.1
2788.4,0.987067,0.975873,0.989378,8.03001,0.185356,35964.5
2788.8,0.987063,0.975882,0.989374,8.02809,0.16669,35991.8
2789.2,0.987058,0.975896,0.989369,8.02862,0.148469,36027.7
2789.6,0.987054,0.975916,0.989365,8.0316,0.130801,36072.1
2790,0.987049,0.975944,0.989361,8.037,0.113793,36124.7
2790.4,0.987045,0.975975,0.989357,8.0448,0.0975452,36185.1
2790.8,0.98704,0.976016,0.989354,8.05494,0.0821537,36253.1
2791.2,0.987036,0.97606,0.98935,8.06737,0.0677081,36328.3
2791.6,0.987032,0.976111,0.989347,8.08203,0.054292,36410.2
2792,0.987028,0.976164,0.989343,8.09884,0.0419824,36498.5
2792.4,0.987023,0.976225,0.98934,8.11773,0.0308492,36592.6
2792.8,0.987019,0.976286,0.989336,8.13859,0.0209551,36692.2
